Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,비타민C,오메가3,칼슘,루테인,비타민D,밀크씨슬(실리마린),프로바이오틱스(유산균),비타민B,마그네슘,가르시니아,종합비타민,아연,차전자피 식이섬유,미네랄,비타민A,철분,포스파티딜세린,엽산,아르기닌,콘드로이친,코엔자임Q10,콜라겐
1,1,1,1,5,5,5,5,1,1,1.000000,0.331419,0.041424,1.000000,0.404754,1.000000,0.000000,0.179707,0.000000,0.058910,0.384244,0.554635,0.019275,0.387364,1.000000,0.008763,0.040313,0.057756,0.004222,0.000000,0.000000,0.641023
4,3,3,4,3,2,5,3,3,4,0.462073,0.745910,0.570235,1.000000,0.539720,0.474831,0.812180,0.612454,0.490554,0.537600,0.705866,0.627776,0.647677,0.479972,0.697907,0.766345,0.480220,0.795971,0.767809,0.495776,0.679402,0.334854
3,3,4,2,5,1,3,3,4,2,0.564113,0.554987,0.485384,0.521622,0.740353,0.530380,0.333034,0.482520,0.781135,0.778990,0.623427,0.724175,0.524150,0.460171,0.214382,0.370089,0.776605,0.268291,0.493996,0.502783,0.670314,0.221342
1,5,4,3,5,5,5,4,5,3,1.000000,0.930489,1.000000,1.000000,1.000000,0.781614,0.550083,0.450269,0.910852,0.984206,0.618239,0.801084,0.784658,0.976930,1.000000,0.371471,0.776671,0.489613,0.028604,0.984590,0.483346,1.000000
3,3,1,5,4,4,5,3,3,4,0.829872,0.751140,0.519958,1.000000,0.639857,0.536674,1.000000,0.424891,0.223998,0.527560,0.751012,0.942487,0.815061,0.594100,0.919556,0.644755,0.054508,0.814265,0.499292,0.518345,0.504891,0.705715
1,1,1,1,1,1,1,1,5,1,0.014131,0.470971,0.009476,0.000000,0.022772,0.000000,0.051587,0.007256,0.431465,1.000000,0.021498,0.043962,0.446861,0.388375,0.002785,0.000000,0.021109,0.032757,0.000000,0.000000,0.428748,0.035222
1,5,1,1,1,5,5,1,5,1,0.448982,0.729848,0.994475,1.000000,0.627511,0.000000,0.049291,0.162780,0.482833,1.000000,0.013975,0.000000,0.442627,1.000000,1.000000,0.024325,0.042031,0.000000,0.000000,0.995708,0.484461,1.000000
1,3,4,3,3,2,4,3,3,3,0.469319,0.622600,0.482019,0.741635,0.488812,0.519995,0.518993,0.276165,0.669819,0.523056,0.424480,0.525682,0.528344,0.469238,0.542771,0.296785,0.799212,0.506713,0.044192,0.561779,0.253181,0.382682
1,1,5,5,5,1,1,1,5,1,0.632328,0.495529,0.000461,0.000719,0.422493,0.000000,1.000000,0.303652,1.000000,0.979558,0.391885,1.000000,1.000000,0.363749,0.000000,0.000000,0.958834,0.049482,0.029794,0.022105,0.496245,0.012438
3,2,4,4,3,2,2,2,3,2,0.458036,0.428558,0.304587,0.248767,0.376829,0.287451,0.756992,0.552085,0.646336,0.501510,0.478419,0.622310,0.664882,0.364595,0.270873,0.376822,0.749971,0.244825,0.538146,0.308863,0.551672,0.257883
1,5,5,1,1,5,5,5,5,1,0.386912,0.831173,1.000000,1.000000,0.568636,1.000000,0.018181,0.508666,1.000000,1.000000,0.000000,0.000000,0.477689,1.000000,0.995047,0.000000,0.931411,0.049729,0.094867,1.000000,0.517507,1.000000
3,3,2,3,3,4,2,4,3,2,0.645594,0.401436,0.543927,0.256784,0.548742,0.777264,0.526606,0.468117,0.337592,0.529163,0.468549,0.516178,0.542561,0.628988,0.481766,0.340860,0.264611,0.248704,0.513140,0.507899,0.519924,0.656906
1,2,1,1,2,3,4,1,3,2,0.359297,0.592541,0.289635,0.770991,0.265437,0.000000,0.000000,0.103370,0.234626,0.487136,0.190176,0.152940,0.236490,0.397320,0.640760,0.180746,0.011287,0.257704,0.000000,0.304261,0.272321,0.437136
1,5,1,1,5,1,5,1,5,5,0.625786,1.000000,1.000000,1.000000,0.921756,0.019420,0.000000,0.000000,0.403417,1.000000,0.718800,0.607067,0.418255,0.754827,0.555804,0.539362,0.002966,0.992931,0.077284,0.960400,0.484989,0.416256
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,5,1,5,1,1,1,1,1,5,0.019302,0.189254,1.000000,0.064639,0.571857,0.044591,0.995066,0.482928,0.002008,0.045270,0.721126,0.471845,0.553643,0.347436,0.012192,0.954085,0.042945,0.951292,1.000000,1.000000,0.543997,0.359636
5,5,5,5,5,1,1,5,5,5,0.609273,0.738035,1.000000,0.045744,0.995598,1.000000,0.943786,0.845223,1.000000,1.000000,1.000000,1.000000,1.000000,0.684507,0.013742,1.000000,1.000000,0.965056,1.000000,1.000000,1.000000,0.404006
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,2,5,2,1,3,3,1,5,2,0.261780,0.726043,0.329213,0.568862,0.160844,0.046911,0.335380,0.679207,1.000000,1.000000,0.325821,0.134379,0.577142,0.605068,0.490760,0.354044,1.000000,0.247101,0.512378,0.252313,0.792267,0.430777
3,1,2,3,2,2,3,4,2,4,0.291938,0.469755,0.037907,0.509765,0.141241,0.727067,0.544532,0.394206,0.224657,0.250249,0.501789,0.376284,0.394335,0.150594,0.396860,0.628801,0.270928,0.815667,0.546566,0.058091,0.389122,0.178576
3,2,3,2,3,4,3,3,2,4,0.669621,0.461696,0.251747,0.545679,0.413749,0.495446,0.288967,0.564896,0.425795,0.265851,0.683523,0.435504,0.225838,0.437657,0.636628,0.656453,0.466916,0.753871,0.496253,0.276479,0.383260,0.590757
5,1,5,1,1,1,5,1,1,1,0.018447,0.341758,0.000000,0.986106,0.013723,0.000000,0.036502,0.826860,0.623766,0.058242,0.350827,0.000000,0.000000,0.012634,0.524428,0.468537,0.999157,0.000000,1.000000,0.000000,0.552827,0.006565
3,3,4,2,2,3,2,2,3,4,0.409510,0.549987,0.515272,0.299442,0.399604,0.258524,0.291394,0.589368,0.646062,0.533890,0.545977,0.244741,0.367588,0.504753,0.376834,0.659186,0.751281,0.754445,0.568270,0.543087,0.534667,0.502146
4,3,3,5,1,3,2,3,2,3,0.284820,0.361290,0.543620,0.281262,0.325440,0.557447,0.996101,0.640125,0.375107,0.289847,0.497078,0.443063,0.669014,0.445242,0.345784,0.605668,0.523823,0.549069,0.762912,0.524405,0.500688,0.516329
5,5,5,1,5,5,1,1,1,1,0.962421,0.028287,1.000000,0.067873,1.000000,0.000000,0.009015,1.000000,0.620694,0.000000,0.647712,0.605866,0.000000,0.719404,0.507374,0.510758,0.991151,0.016736,1.000000,0.976333,0.530141,0.975227
1,5,5,1,1,5,5,5,5,1,0.412420,0.786081,1.000000,1.000000,0.591659,1.000000,0.000000,0.547000,0.964993,1.000000,0.000000,0.002415,0.478074,0.975652,0.971488,0.015599,0.961472,0.019566,0.000000,0.995232,0.539822,1.000000
1,5,5,5,5,5,5,1,5,5,1.000000,1.000000,0.957472,1.000000,0.998495,0.024508,1.000000,0.539248,1.000000,1.000000,0.762219,1.000000,1.000000,1.000000,0.977126,0.575075,0.966698,1.000000,0.037945,0.992197,0.499822,0.982514
2,4,3,4,4,4,3,2,2,2,0.769502,0.357664,0.770451,0.525936,0.756802,0.248751,0.782749,0.473031,0.421438,0.266409,0.496024,0.767725,0.534779,0.623870,0.603579,0.227756,0.500587,0.230236,0.273917,0.772458,0.275649,0.735344
2,2,4,5,2,4,3,1,1,5,0.514803,0.503604,0.206708,0.535731,0.322085,0.020790,1.000000,0.493882,0.471570,0.048703,0.556835,0.609151,0.589889,0.394331,0.643063,0.642084,0.821082,1.000000,0.289273,0.232178,0.117404,0.547613
3,3,3,3,3,3,4,3,3,2,0.563888,0.561026,0.520786,0.779333,0.560009,0.530298,0.542278,0.520554,0.524828,0.495349,0.491618,0.508007,0.518459,0.526852,0.640151,0.376517,0.531583,0.280503,0.497908,0.523424,0.496210,0.510262
4,5,3,4,2,3,2,3,3,4,0.400731,0.523434,1.000000,0.267484,0.718072,0.528073,0.761854,0.596476,0.526781,0.498705,0.675272,0.506950,0.688501,0.692268,0.379426,0.732094,0.535768,0.796684,0.756594,1.000000,0.679066,0.698708
1,2,4,3,3,3,3,2,1,4,0.540493,0.334685,0.276990,0.509663,0.380978,0.242740,0.505807,0.330117,0.483340,0.002067,0.486453,0.541518,0.262473,0.234982,0.527998,0.421324,0.752288,0.772792,0.040070,0.280937,0.000000,0.430077
3,2,2,3,3,4,3,3,3,3,0.641253,0.555629,0.263157,0.478682,0.404776,0.532909,0.550059,0.504713,0.378545,0.524691,0.595152,0.555616,0.503162,0.505149,0.638574,0.507519,0.291360,0.530254,0.510444,0.275254,0.526740,0.587608
1,5,4,1,4,4,3,3,1,2,0.780362,0.250506,1.000000,0.552149,0.957810,0.498072,0.000000,0.381603,0.455875,0.005790,0.346680,0.476131,0.009781,0.517666,0.632567,0.173978,0.747792,0.263629,0.000000,1.000000,0.037014,0.926825
3,3,4,5,1,5,1,5,2,3,0.449436,0.304440,0.518376,0.000000,0.288406,0.952264,1.000000,0.660676,0.576297,0.287541,0.417583,0.484318,0.691425,0.611814,0.494431,0.498853,0.751728,0.486331,0.566586,0.481199,0.376448,0.865126
5,5,5,5,5,5,5,5,5,5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,3,3,3,2,3,4,3,3,3,0.426305,0.634807,0.505278,0.779950,0.451935,0.542370,0.536186,0.639033,0.509669,0.534714,0.572650,0.370583,0.489937,0.533146,0.627433,0.624485,0.496007,0.527920,0.758942,0.520085,0.655879,0.506649
1,1,1,1,1,1,5,5,5,5,0.035413,1.000000,0.000000,0.943947,0.000000,1.000000,0.000000,0.000000,0.385091,1.000000,0.325316,0.000000,0.427146,0.343963,0.508402,0.610341,0.090417,1.000000,0.044712,0.000000,0.491642,0.004427
3,3,3,3,3,4,2,4,4,3,0.652688,0.618176,0.542017,0.264193,0.560944,0.744010,0.534215,0.574243,0.603724,0.800101,0.532567,0.515245,0.639199,0.686046,0.518333,0.514513,0.536118,0.504468,0.528527,0.546598,0.648912,0.678944
2,2,3,3,4,2,3,4,3,3,0.597268,0.561519,0.247624,0.514289,0.484896,0.747228,0.546967,0.386404,0.544456,0.502141,0.572312,0.688788,0.519149,0.402610,0.405135,0.415441,0.517751,0.525400,0.257346,0.271260,0.368931,0.283221
1,1,5,3,1,1,2,2,2,2,0.000000,0.270244,0.000942,0.244112,0.001025,0.252581,0.525721,0.309979,0.714912,0.260152,0.130359,0.249212,0.428354,0.101719,0.126783,0.195317,0.996196,0.268247,0.000000,0.011385,0.155399,0.026711
2,3,4,3,2,3,2,2,2,3,0.350403,0.361866,0.508059,0.278266,0.427629,0.284702,0.548838,0.501882,0.555236,0.285654,0.391760,0.357406,0.384834,0.429663,0.358547,0.410731,0.778338,0.529084,0.314463,0.502323,0.268404,0.509336
3,3,4,3,2,2,3,3,3,3,0.297420,0.530528,0.512802,0.505229,0.415152,0.513235,0.555561,0.546809,0.668695,0.523362,0.504059,0.377248,0.509048,0.424063,0.375933,0.510424,0.807597,0.520768,0.501350,0.493750,0.525535,0.379908
4,4,4,3,4,2,4,4,2,3,0.594885,0.528375,0.798795,0.776595,0.814561,0.743473,0.531911,0.680600,0.573544,0.274216,0.759805,0.643934,0.384029,0.449661,0.552954,0.631159,0.729826,0.493560,0.769183,0.770068,0.531790,0.491559
2,2,3,4,3,3,3,3,3,2,0.559960,0.497839,0.266522,0.470740,0.391520,0.525867,0.796343,0.408426,0.478709,0.500180,0.398828,0.629431,0.664320,0.454472,0.514614,0.258862,0.504013,0.259655,0.239043,0.259415,0.378860,0.430548
4,4,3,1,3,2,3,3,4,3,0.424460,0.665824,0.759301,0.481743,0.673952,0.499760,0.090822,0.578379,0.650262,0.801517,0.645758,0.290575,0.305117,0.613359,0.360772,0.638043,0.536516,0.494610,0.780953,0.712116,0.780940,0.471688
1,5,1,1,1,1,1,1,1,1,0.002421,0.016973,1.000000,0.040116,0.589130,0.000000,0.040585,0.000000,0.013095,0.000000,0.034641,0.000000,0.000594,0.402949,0.018743,0.008520,0.000000,0.023279,0.000000,1.000000,0.000000,0.382554
2,2,2,2,4,3,4,4,2,3,0.690205,0.462472,0.275965,0.770115,0.480236,0.751506,0.275336,0.330329,0.295054,0.276076,0.547895,0.591595,0.269015,0.377973,0.663128,0.416069,0.264917,0.524928,0.231053,0.282411,0.301362,0.420441
1,1,1,1,1,5,5,5,1,1,0.410977,0.276744,0.027174,0.993265,0.045273,0.977254,0.009318,0.226309,0.018016,0.000000,0.004382,0.086966,0.000000,0.391610,1.000000,0.039451,0.000000,0.029792,0.025943,0.045166,0.000000,0.588097
2,3,4,3,3,3,3,3,3,4,0.534044,0.636139,0.490736,0.542517,0.570996,0.531775,0.555603,0.478860,0.664763,0.566525,0.577733,0.522454,0.526077,0.529585,0.537008,0.525413,0.759992,0.753150,0.262904,0.523647,0.404807,0.519538
3,4,2,2,4,3,3,2,3,2,0.681947,0.496237,0.787384,0.511266,0.801874,0.260995,0.274607,0.462137,0.357990,0.543873,0.580055,0.559902,0.401331,0.594423,0.506324,0.390129,0.322460,0.244568,0.545415,0.784543,0.507836,0.634242
2,3,4,4,3,2,3,4,3,4,0.449782,0.597972,0.547476,0.515308,0.556594,0.762469,0.801736,0.457214,0.637754,0.515367,0.575555,0.636328,0.700038,0.438849,0.396508,0.506393,0.770020,0.752837,0.273930,0.533388,0.385705,0.340803
3,5,4,3,3,3,3,2,4,2,0.548841,0.636887,1.000000,0.535110,0.774169,0.287353,0.572018,0.624027,0.782031,0.787049,0.480268,0.511775,0.664708,0.744516,0.504307,0.385362,0.777970,0.269563,0.503096,1.000000,0.662047,0.720259
1,1,1,5,1,1,5,5,5,5,0.063591,0.977684,0.032083,0.999959,0.044336,1.000000,1.000000,0.000000,0.401769,0.954837,0.364427,0.495624,1.000000,0.367024,0.559422,0.534042,0.086724,1.000000,0.002902,0.051151,0.557946,0.000000
3,3,3,3,4,3,3,3,4,3,0.723007,0.684113,0.522044,0.517994,0.670327,0.523744,0.551344,0.547406,0.630013,0.776585,0.680971,0.687073,0.616925,0.591137,0.510821,0.533866,0.540979,0.530931,0.517725,0.516920,0.630283,0.521826
5,1,1,1,1,1,1,1,1,5,0.021510,0.307421,0.033886,0.029823,0.000000,0.000000,0.051223,0.533506,0.000000,0.079297,0.687449,0.000000,0.045730,0.024577,0.018437,1.000000,0.057134,0.973176,1.000000,0.002378,0.588939,0.044030
1,1,1,1,1,5,1,1,5,5,0.386165,0.713943,0.011816,0.003746,0.017182,0.000000,0.005985,0.210167,0.424456,1.000000,0.347068,0.027581,0.473076,0.717388,0.443390,0.572248,0.042678,1.000000,0.008025,0.000000,0.436854,0.678002
1,1,1,1,1,1,1,1,1,5,0.021784,0.260542,0.039314,0.000000,0.007528,0.009951,0.000000,0.000000,0.018043,0.021260,0.341791,0.052059,0.007034,0.000000,0.031913,0.517552,0.061794,0.993078,0.000000,0.042058,0.004955,0.012543
5,5,5,3,1,2,2,5,1,3,0.148435,0.227519,1.000000,0.270483,0.602401,1.000000,0.527853,0.898321,0.551768,0.035993,0.541013,0.209926,0.324579,0.491839,0.192096,0.737470,1.000000,0.543817,1.000000,0.988012,0.536859,0.541390
3,3,2,3,3,2,3,2,2,4,0.447486,0.506823,0.539495,0.515481,0.531901,0.247232,0.517300,0.415891,0.266977,0.276491,0.657890,0.509582,0.423977,0.368380,0.391587,0.623796,0.259999,0.766695,0.529826,0.535847,0.422682,0.383227
4,3,3,3,2,2,5,3,3,4,0.286863,0.729756,0.525384,1.000000,0.431355,0.477928,0.538180,0.623467,0.513312,0.506705,0.639652,0.384206,0.507748,0.473310,0.668051,0.785560,0.545349,0.735045,0.773780,0.506666,0.661597,0.369408
3,3,3,3,3,3,3,3,3,3,0.564955,0.562385,0.525710,0.504360,0.558777,0.524324,0.547564,0.532315,0.539798,0.519023,0.592275,0.501156,0.518265,0.532339,0.517571,0.517520,0.518388,0.524858,0.518673,0.517109,0.510310,0.510730
3,3,3,3,4,2,4,3,3,3,0.556380,0.606705,0.522499,0.744499,0.629104,0.541504,0.566090,0.464158,0.537081,0.505024,0.645245,0.669351,0.489917,0.415599,0.569748,0.497207,0.518711,0.492160,0.548046,0.541524,0.534109,0.361618
3,3,2,3,3,3,4,2,3,4,0.555325,0.720617,0.499511,0.744036,0.511628,0.266021,0.532273,0.439452,0.355752,0.494924,0.652138,0.518542,0.530466,0.490551,0.615606,0.655464,0.232458,0.798747,0.537785,0.531044,0.516500,0.500760
3,3,3,3,3,3,3,3,3,3,0.563794,0.550321,0.521480,0.510864,0.560815,0.524656,0.554079,0.532429,0.515972,0.534842,0.595512,0.518221,0.526202,0.508108,0.514261,0.528026,0.506474,0.511445,0.514192,0.528104,0.518522,0.518164
1,1,1,1,1,1,1,1,5,1,0.017755,0.519768,0.000000,0.000000,0.000000,0.070472,0.065008,0.000000,0.397748,1.000000,0.014625,0.027082,0.453429,0.335080,0.020283,0.000000,0.045640,0.047617,0.000000,0.000000,0.510366,0.000000
3,3,3,2,3,3,2,2,3,4,0.567262,0.522125,0.518587,0.283828,0.561200,0.246366,0.329256,0.520903,0.500423,0.506060,0.639772,0.406731,0.367227,0.504764,0.397863,0.669813,0.512159,0.789597,0.497000,0.523954,0.516118,0.508541
2,2,4,3,2,3,4,3,3,2,0.410832,0.543515,0.277541,0.762384,0.281984,0.484536,0.556863,0.494281,0.683251,0.534454,0.348044,0.393162,0.488991,0.456835,0.676320,0.307757,0.783641,0.280626,0.278953,0.253121,0.401686,0.445008
5,5,1,1,1,5,5,1,1,5,0.512609,0.503327,1.000000,0.963416,0.644479,0.000000,0.036328,0.695166,0.013093,0.071988,0.688678,0.052362,0.000000,0.676891,0.990798,1.000000,0.000000,0.990892,1.000000,0.908765,0.562299,1.000000
3,3,4,3,2,2,4,3,2,4,0.290652,0.529555,0.505660,0.765675,0.412719,0.518658,0.560915,0.574953,0.575525,0.320682,0.520563,0.357981,0.413506,0.336187,0.527265,0.691527,0.792422,0.775420,0.495461,0.540269,0.405506,0.364726
4,3,3,3,2,2,2,3,3,3,0.285515,0.487639,0.525564,0.267864,0.443689,0.532907,0.568109,0.617623,0.505878,0.538160,0.585554,0.341815,0.476205,0.410831,0.261334,0.634664,0.525295,0.527996,0.762100,0.498626,0.612183,0.373344
1,3,4,4,2,4,4,4,3,3,0.480500,0.615439,0.501599,0.804969,0.408237,0.782637,0.834617,0.381215,0.675242,0.534709,0.302996,0.512039,0.667331,0.595923,0.708519,0.250428,0.747584,0.480886,0.002178,0.514633,0.284812,0.703852
5,1,1,1,1,1,1,1,1,1,0.000000,0.077070,0.000000,0.068353,0.011635,0.011454,0.032339,0.506568,0.000000,0.052575,0.321341,0.043346,0.027788,0.004751,0.000000,0.524087,0.029043,0.007247,0.993207,0.029561,0.519494,0.007698
5,5,1,1,5,5,5,1,5,1,1.000000,0.824190,0.961645,1.000000,1.000000,0.101002,0.000000,0.745016,0.417776,0.970739,0.661441,0.532284,0.446237,0.961970,0.976492,0.459006,0.010204,0.004513,0.980176,1.000000,1.000000,0.975416
2,3,3,3,4,3,3,3,4,3,0.724198,0.697312,0.531070,0.492993,0.657176,0.507403,0.520714,0.415329,0.634477,0.794313,0.553752,0.645508,0.611732,0.613125,0.555177,0.408866,0.525909,0.537134,0.261663,0.523299,0.501425,0.523785
1,5,5,5,1,1,5,1,5,1,0.024897,0.806824,1.000000,1.000000,0.596588,0.006650,1.000000,0.255071,1.000000,1.000000,0.056426,0.487918,1.000000,0.667110,0.545891,0.062550,1.000000,0.037581,0.044250,0.990332,0.495376,0.408444
3,3,3,3,3,3,2,3,3,3,0.553636,0.456408,0.527676,0.277199,0.550130,0.522979,0.543036,0.526573,0.527298,0.506526,0.554090,0.512476,0.524221,0.510863,0.392643,0.491606,0.535148,0.520242,0.531952,0.513544,0.500052,0.506551
3,4,3,4,3,2,4,3,4,3,0.409519,0.755878,0.762218,0.765494,0.716038,0.493944,0.815464,0.528212,0.641371,0.775743,0.587993,0.656709,0.769613,0.606047,0.554103,0.527356,0.525320,0.539775,0.532370,0.790781,0.612139,0.454560
1,5,5,5,1,1,1,1,5,5,0.038684,0.674390,1.000000,0.053330,0.575584,0.000000,1.000000,0.374541,1.000000,1.000000,0.294675,0.419630,0.899881,0.647818,0.035914,0.527422,0.947484,0.999667,0.000000,0.970110,0.497429,0.453367
5,5,5,1,1,5,1,5,5,5,0.393381,0.730155,1.000000,0.082789,0.614176,1.000000,0.000000,1.000000,0.991603,0.977889,0.675450,0.016828,0.523024,1.000000,0.488978,1.000000,0.957878,0.999438,1.000000,1.000000,0.963516,1.000000
3,4,3,4,3,4,4,3,1,2,0.628595,0.309581,0.740690,0.782998,0.694815,0.531590,0.830615,0.540473,0.308973,0.049311,0.508362,0.612143,0.456342,0.527756,0.738476,0.393832,0.486112,0.296891,0.504230,0.768987,0.280477,0.788613
3,3,2,2,2,3,4,4,4,3,0.368106,0.729306,0.523151,0.769039,0.425177,0.753663,0.298883,0.489792,0.449625,0.789364,0.479876,0.240232,0.500891,0.603656,0.649785,0.541728,0.235634,0.520110,0.508853,0.504025,0.634971,0.537639
5,5,1,5,5,5,5,5,1,5,1.000000,0.583217,0.985735,1.000000,1.000000,1.000000,1.000000,0.635440,0.002370,0.072461,1.000000,1.000000,0.584662,0.748123,0.979973,1.000000,0.061177,1.000000,1.000000,1.000000,0.511828,1.000000
3,3,3,4,3,2,3,3,2,3,0.487965,0.425938,0.520310,0.512162,0.526083,0.507910,0.826847,0.503336,0.404733,0.266125,0.598659,0.628082,0.553717,0.357612,0.418094,0.532505,0.511770,0.491182,0.523488,0.507396,0.384477,0.348542
3,2,3,3,3,4,4,2,3,3,0.649044,0.628061,0.260902,0.750010,0.408722,0.251133,0.558716,0.613470,0.495507,0.533592,0.555493,0.502211,0.504358,0.534496,0.770634,0.498269,0.557629,0.536909,0.491891,0.241999,0.533870,0.597495
4,4,2,1,2,4,4,3,5,4,0.455377,0.860741,0.799518,0.770140,0.600935,0.578229,0.047007,0.609984,0.571367,1.000000,0.610015,0.174716,0.412486,0.842469,0.783229,0.774687,0.297880,0.756695,0.771778,0.796143,0.904817,0.858417
5,5,5,1,1,1,5,1,5,1,0.002194,0.732142,1.000000,1.000000,0.583998,0.053620,0.067934,0.910604,1.000000,1.000000,0.341419,0.028602,0.435044,0.689272,0.594251,0.505626,0.943219,0.030314,0.926785,1.000000,0.969061,0.373520
5,1,1,1,5,5,1,5,5,5,1.000000,0.748415,0.017453,0.059184,0.484405,0.999115,0.063526,0.706756,0.481314,1.000000,1.000000,0.614291,0.477823,0.714818,0.479613,1.000000,0.021749,0.993409,0.987121,0.000000,1.000000,0.684591
5,1,5,2,3,1,3,3,3,1,0.270340,0.368587,0.055041,0.466809,0.175553,0.475180,0.294985,0.810878,0.809646,0.546362,0.505958,0.389236,0.324835,0.235726,0.247483,0.511016,1.000000,0.000000,1.000000,0.031387,0.770890,0.023883
5,1,1,1,5,1,5,5,5,5,0.620907,0.963583,0.000000,1.000000,0.399090,1.000000,0.025759,0.457010,0.447086,1.000000,0.972160,0.660195,0.452765,0.382139,0.545452,1.000000,0.000000,1.000000,1.000000,0.011136,0.966816,0.000000
1,5,1,1,1,1,1,1,1,1,0.000000,0.042089,1.000000,0.009600,0.575125,0.050555,0.000000,0.040950,0.037748,0.048831,0.030546,0.053690,0.006722,0.374377,0.018055,0.000000,0.015145,0.005559,0.052909,1.000000,0.000000,0.387116
3,3,3,3,3,3,3,3,3,3,0.570149,0.541205,0.513890,0.536727,0.560016,0.511111,0.550580,0.527900,0.518309,0.522596,0.584409,0.531428,0.508528,0.520540,0.520642,0.523617,0.519470,0.538068,0.521702,0.522780,0.517413,0.518235
4,3,3,5,2,2,3,2,3,3,0.286195,0.539576,0.530666,0.528964,0.423424,0.263360,1.000000,0.609949,0.521678,0.496750,0.595806,0.585259,0.774608,0.402783,0.403164,0.644701,0.502866,0.522497,0.739795,0.528416,0.635569,0.341701
5,5,4,5,5,1,2,1,2,3,0.668216,0.308018,1.000000,0.189707,0.981044,0.000000,1.000000,0.751976,0.576997,0.270200,0.856918,1.000000,0.720713,0.402581,0.086934,0.754641,0.793450,0.480176,1.000000,1.000000,0.684555,0.425649
4,4,3,2,3,2,3,3,3,4,0.447377,0.602224,0.811555,0.521812,0.660443,0.529428,0.342004,0.556159,0.502020,0.536064,0.751438,0.403813,0.427727,0.507037,0.413635,0.754143,0.545379,0.761516,0.767638,0.752007,0.628416,0.465146
1,1,1,1,1,5,1,1,1,1,0.457275,0.038263,0.056580,0.024922,0.033567,0.000000,0.068376,0.245328,0.042639,0.020219,0.000000,0.000000,0.000000,0.360789,0.431511,0.029412,0.038796,0.000000,0.010834,0.041435,0.000000,0.589736
3,2,3,3,3,3,4,3,2,3,0.588639,0.495307,0.267101,0.768432,0.418833,0.517175,0.538566,0.544728,0.425562,0.315597,0.553918,0.505875,0.388879,0.362778,0.650074,0.530917,0.542871,0.496540,0.511865,0.295602,0.383814,0.408927
3,3,2,2,3,3,3,3,4,3,0.555333,0.676548,0.525398,0.522026,0.550563,0.534297,0.304165,0.430545,0.482688,0.792645,0.591858,0.422634,0.491525,0.604063,0.516903,0.530904,0.270861,0.497571,0.503628,0.509786,0.650014,0.511435
1,5,1,1,5,5,1,1,1,1,0.982478,0.016913,1.000000,0.000000,1.000000,0.045856,0.000000,0.197104,0.003353,0.003132,0.355937,0.606328,0.036040,0.678952,0.453424,0.000000,0.044692,0.045394,0.000000,1.000000,0.000000,1.000000
1,5,1,1,5,1,1,5,1,5,0.539174,0.281053,1.000000,0.022702,0.944841,1.000000,0.007846,0.100846,0.055489,0.035413,0.763174,0.543420,0.005478,0.313434,0.006659,0.613182,0.034291,1.000000,0.073829,1.000000,0.078488,0.390354
